"id","codigo","nome","data_criacao","gtin","localizacao","situacao","preco","preco_promocional","preco_custo","preco_custo_medio","unidade","tipoVariacao","descricao","valor_unitario","quantidade","fornecedor","estoque","categoria","marca","createdAt","updatedAt"
"807069025","RA00010005-41-5","Tênis Rainha VL2500 Masculino RA00010005 - 41 - Azul Marinho/Cinza","05/04/2024 16:18:35","7898489107784","","A","169.95","0.00","82.37","82.37","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:12:20.979+00","2025-04-01 16:59:15.733+00"
"807069028","RA00010005-42-6","Tênis Rainha VL2500 Masculino RA00010005 - 42 - Azul Marinho/Cinza","05/04/2024 16:18:35","7898489107791","","A","169.95","0.00","82.37","82.37","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:12:21.774+00","2025-04-01 16:59:16.526+00"
"807069031","RA00010005-43-7","Tênis Rainha VL2500 Masculino RA00010005 - 43 - Azul Marinho/Cinza","05/04/2024 16:18:35","7898489107807","","A","169.95","0.00","82.37","82.37","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:12:22.619+00","2025-04-01 16:59:17.299+00"
"807069034","RA00010005-44-8","Tênis Rainha VL2500 Masculino RA00010005 - 44 - Azul Marinho/Cinza","05/04/2024 16:18:35","7898489107814","","A","169.95","0.00","82.37","82.37","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:12:23.425+00","2025-04-01 16:59:18.078+00"
"807069037","RA02050012-34-1","Tênis Rainha Drive III Feminino RA02050012 - 34 - Azul Marinho/Rosa","05/04/2024 16:18:36","7909131047447","","A","169.95","0.00","80.41","80.41","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",6,"FEMININO >> TÊNIS ESPORTIVO","Rainha","2024-07-19 14:08:22.475+00","2025-04-01 16:53:23.786+00"
"807069040","RA02050012-35-2","Tênis Rainha Drive III Feminino RA02050012 - 35 - Azul Marinho/Rosa","05/04/2024 16:18:36","7909131047454","","A","169.95","0.00","80.41","80.41","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",12,"FEMININO >> TÊNIS ESPORTIVO","Rainha","2024-07-19 14:08:23.302+00","2025-04-01 16:53:24.581+00"
"807069043","RA02050012-36-3","Tênis Rainha Drive III Feminino RA02050012 - 36 - Azul Marinho/Rosa","05/04/2024 16:18:36","7909131047461","","A","169.95","0.00","80.41","80.80","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",12,"FEMININO >> TÊNIS ESPORTIVO","Rainha","2024-07-19 14:08:24.087+00","2025-04-01 16:53:25.339+00"
"807069046","RA02050012-37-4","Tênis Rainha Drive III Feminino RA02050012 - 37 - Azul Marinho/Rosa","05/04/2024 16:18:36","7909131047478","","A","169.95","0.00","80.41","80.61","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",11,"FEMININO >> TÊNIS ESPORTIVO","Rainha","2024-07-19 14:08:24.862+00","2025-04-01 16:53:26.099+00"
"807069049","RA02050012-38-5","Tênis Rainha Drive III Feminino RA02050012 - 38 - Azul Marinho/Rosa","05/04/2024 16:18:36","7909131047485","","A","169.95","0.00","80.41","80.41","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",7,"FEMININO >> TÊNIS ESPORTIVO","Rainha","2024-07-19 14:08:25.652+00","2025-04-01 16:53:26.867+00"
"807069052","RA02050012-39-6","Tênis Rainha Drive III Feminino RA02050012 - 39 - Azul Marinho/Rosa","05/04/2024 16:18:36","7909131047492","","A","169.95","0.00","80.41","80.69","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"FEMININO >> TÊNIS ESPORTIVO","Rainha","2024-07-19 14:08:26.518+00","2025-04-01 16:54:00.221+00"
"807069055","RA02050012-40-7","Tênis Rainha Drive III Feminino RA02050012 - 40 - Azul Marinho/Rosa","05/04/2024 16:18:36","7909131047508","","A","169.95","0.00","80.41","80.41","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",3,"FEMININO >> TÊNIS ESPORTIVO","Rainha","2024-07-19 14:08:27.364+00","2025-04-01 16:54:02.4+00"
"807069058","RA02050012-41-8","Tênis Rainha Drive III Feminino RA02050012 - 41 - Azul Marinho/Rosa","05/04/2024 16:18:37","7909131047515","","A","169.95","0.00","82.37","82.37","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"FEMININO >> TÊNIS ESPORTIVO","Rainha","2024-07-19 14:08:28.169+00","2025-04-01 16:54:03.77+00"
"807069061","RA02380002-37","Tênis Rainha Mont Car IV RA02380002 - 37 - Branco/Preto","05/04/2024 16:18:37","7909131301396","","A","159.99","0.00","77.54","77.54","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:10:04.459+00","2025-04-01 16:57:01.993+00"
"807069064","RA02380002-38","Tênis Rainha Mont Car IV RA02380002 - 38 - Branco/Preto","05/04/2024 16:18:37","7909131301419","","A","159.99","0.00","77.55","77.55","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:10:05.861+00","2025-04-01 16:57:03.212+00"
"807069067","RA02380002-39","Tênis Rainha Mont Car IV RA02380002 - 39 - Branco/Preto","05/04/2024 16:18:37","7909131301433","","A","159.99","0.00","77.54","77.54","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:10:06.858+00","2025-04-01 16:57:04.398+00"
"807069070","RA02380002-40","Tênis Rainha Mont Car IV RA02380002 - 40 - Branco/Preto","05/04/2024 16:18:37","7909131301570","","A","159.99","0.00","77.55","77.55","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:10:07.8+00","2025-04-01 16:57:05.664+00"
"807069073","RA02380002-41","Tênis Rainha Mont Car IV RA02380002 - 41 - Branco/Preto","05/04/2024 16:18:37","7909131301587","","A","159.99","0.00","77.54","77.54","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:10:08.754+00","2025-04-01 16:57:07.204+00"
"807069076","RA02380002-42","Tênis Rainha Mont Car IV RA02380002 - 42 - Branco/Preto","05/04/2024 16:18:37","7909131301594","","A","159.99","0.00","77.55","77.55","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",2,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:10:09.58+00","2025-04-01 16:57:08.312+00"
"807069079","RA02380002-43","Tênis Rainha Mont Car IV RA02380002 - 43 - Branco/Preto","05/04/2024 16:18:38","7909131301600","","A","159.99","0.00","77.54","77.54","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:10:10.881+00","2025-04-01 16:57:09.474+00"
"807069082","RA02380002-44","Tênis Rainha Mont Car IV RA02380002 - 44 - Branco/Preto","05/04/2024 16:18:38","7909131301617","","A","159.99","0.00","77.54","77.54","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:10:12.571+00","2025-04-01 16:57:10.71+00"
"807069085","RA02390001-37-1","Tênis Rainha Iate III Masculino RA02390001 - 37 - Preto/Branco","05/04/2024 16:18:38","7909131301181","","A","159.99","0.00","77.54","77.54","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:09:06.802+00","2025-04-01 16:55:08.735+00"
"807069088","RA02390001-38-1","Tênis Rainha Iate III Masculino RA02390001 - 38 - Preto/Branco","05/04/2024 16:18:38","7909131301198","","A","159.99","0.00","77.55","77.55","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:09:07.976+00","2025-04-01 16:55:09.87+00"
"807069091","RA02390001-39-3","Tênis Rainha Iate III Masculino RA02390001 - 39 - Preto/Branco","05/04/2024 16:18:38","7909131301204","","A","159.99","0.00","77.54","77.54","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:09:08.811+00","2025-04-01 16:55:10.773+00"
"807069094","RA02390001-40-4","Tênis Rainha Iate III Masculino RA02390001 - 40 - Preto/Branco","05/04/2024 16:18:38","7909131301624","","A","159.99","0.00","77.55","77.55","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:09:09.841+00","2025-04-01 16:55:11.928+00"
"807069097","RA02390001-41-5","Tênis Rainha Iate III Masculino RA02390001 - 41 - Preto/Branco","05/04/2024 16:18:38","7909131301631","","A","159.99","0.00","77.54","77.54","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:09:10.741+00","2025-04-01 16:55:12.851+00"
"807069100","RA02390001-42-6","Tênis Rainha Iate III Masculino RA02390001 - 42 - Preto/Branco","05/04/2024 16:18:39","7909131301648","","A","159.99","0.00","77.54","77.54","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:09:11.692+00","2025-04-01 16:55:13.876+00"
"807069103","RA02390001-43-7","Tênis Rainha Iate III Masculino RA02390001 - 43 - Preto/Branco","05/04/2024 16:18:39","7909131301655","","A","159.99","0.00","77.55","77.55","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:09:12.595+00","2025-04-01 16:55:14.854+00"
"807069106","RA02390001-44-8","Tênis Rainha Iate III Masculino RA02390001 - 44 - Preto/Branco","05/04/2024 16:18:39","7909131301662","","A","159.99","0.00","77.54","77.54","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:09:13.709+00","2025-04-01 16:55:15.672+00"
"807069109","RA01990009-38-1","Tênis Rainha Abbey Masculino RA01990009 - 38 - Branco/Amarelo","05/04/2024 16:18:39","7909131328911","","A","269.90","0.00","127.67","127.67","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",5,"MASCULINO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:06:14.612+00","2025-04-01 16:51:15.56+00"
"807069112","RA01990009-39-2","Tênis Rainha Abbey Masculino RA01990009 - 39 - Branco/Amarelo","05/04/2024 16:18:39","7909131328928","","A","269.90","0.00","127.67","127.67","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",5,"MASCULINO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:06:15.367+00","2025-04-01 16:51:16.36+00"
"807069115","RA01990009-40-3","Tênis Rainha Abbey Masculino RA01990009 - 40 - Branco/Amarelo","05/04/2024 16:18:39","7909131328935","","A","269.90","0.00","127.67","127.67","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",8,"MASCULINO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:06:16.365+00","2025-04-01 16:51:17.197+00"
"807069119","RA01990009-41-4","Tênis Rainha Abbey Masculino RA01990009 - 41 - Branco/Amarelo","05/04/2024 16:18:40","7909131328942","","A","269.90","0.00","127.67","128.02","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",8,"MASCULINO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:06:17.303+00","2025-04-01 16:51:18.144+00"
"807069122","RA01990009-42-5","Tênis Rainha Abbey Masculino RA01990009 - 42 - Branco/Amarelo","05/04/2024 16:18:40","7909131328959","","A","269.90","0.00","127.66","127.66","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",7,"MASCULINO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:06:18.291+00","2025-04-01 16:51:18.991+00"
"807069125","RA01990009-43-6","Tênis Rainha Abbey Masculino RA01990009 - 43 - Branco/Amarelo","05/04/2024 16:18:40","7909131328966","","A","269.90","0.00","130.84","130.84","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"MASCULINO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:06:19.254+00","2025-04-01 16:51:19.774+00"
"807069128","RA03370001-37-1","Tênis Rainha Blare Masculino RA03370001 - 37 - Preto/Bege","05/04/2024 16:18:40","7909131331966","","A","169.95","0.00","85.04","84.66","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",14,"MASCULINO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:06:27.918+00","2025-04-01 16:52:02.528+00"
"807069131","RA03370001-38-2","Tênis Rainha Blare Masculino RA03370001 - 38 - Preto/Bege","05/04/2024 16:18:40","7909131331973","","A","169.95","0.00","85.04","85.04","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",11,"MASCULINO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:06:28.736+00","2025-04-01 16:52:04.3+00"
"807069134","RA03370001-39-3","Tênis Rainha Blare Masculino RA03370001 - 39 - Preto/Bege","05/04/2024 16:18:40","7909131331980","","A","169.95","0.00","85.04","84.51","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",15,"MASCULINO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:06:29.548+00","2025-04-01 16:52:05.661+00"
"807069139","RA03370001-40-4","Tênis Rainha Blare Masculino RA03370001 - 40 - Preto/Bege","05/04/2024 16:18:40","7909131331997","","A","169.95","0.00","85.04","84.83","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",10,"MASCULINO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:07:00.84+00","2025-04-01 16:52:07.228+00"
"807069144","RA03370001-41-5","Tênis Rainha Blare Masculino RA03370001 - 41 - Preto/Bege","05/04/2024 16:18:41","7909131332000","","A","169.95","0.00","85.04","84.83","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",13,"MASCULINO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:07:02.414+00","2025-04-01 16:52:08.391+00"
"807069148","RA03370001-42-6","Tênis Rainha Blare Masculino RA03370001 - 42 - Preto/Bege","05/04/2024 16:18:41","7909131332017","","A","169.95","0.00","85.04","85.04","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",10,"MASCULINO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:07:03.474+00","2025-04-01 16:52:09.285+00"
"807069153","RA03370001-43-7","Tênis Rainha Blare Masculino RA03370001 - 43 - Preto/Bege","05/04/2024 16:18:41","7909131332024","","A","169.95","0.00","85.04","84.66","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",6,"MASCULINO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:07:04.41+00","2025-04-01 16:52:10.291+00"
"807069157","RA03370001-44-8","Tênis Rainha Blare Masculino RA03370001 - 44 - Preto/Bege","05/04/2024 16:18:41","7909131332031","","A","169.95","0.00","85.04","85.04","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",3,"MASCULINO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:07:05.286+00","2025-04-01 16:52:11.252+00"
"807069160","RA03530001-37-1","Tênis Rainha Mont Car II Masculino RA03530001 - 37 - Preto/Branco","05/04/2024 16:18:41","7909131339955","","A","189.89","0.00","92.03","92.03","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:09:23.648+00","2025-04-01 16:56:25.043+00"
"807069163","RA03530001-38-2","Tênis Rainha Mont Car II Masculino RA03530001 - 38 - Preto/Branco","05/04/2024 16:18:41","7909131339962","","A","189.89","0.00","92.03","92.03","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",2,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:09:24.443+00","2025-04-01 16:56:25.89+00"
"807069166","RA03530001-39-3","Tênis Rainha Mont Car II Masculino RA03530001 - 39 - Preto/Branco","05/04/2024 16:18:42","7909131339979","","A","189.89","0.00","92.03","92.03","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",3,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:09:25.235+00","2025-04-01 16:56:26.612+00"
"807069169","RA03530001-40-4","Tênis Rainha Mont Car II Masculino RA03530001 - 40 - Preto/Branco","05/04/2024 16:18:42","7909131339986","","A","189.89","0.00","92.03","92.03","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",3,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:09:26.022+00","2025-04-01 16:56:27.403+00"
"807069172","RA03530001-41-5","Tênis Rainha Mont Car II Masculino RA03530001 - 41 - Preto/Branco","05/04/2024 16:18:42","7909131339993","","A","189.89","0.00","92.03","92.03","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",4,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:09:26.814+00","2025-04-01 16:56:28.164+00"
"807069175","RA03530001-42-6","Tênis Rainha Mont Car II Masculino RA03530001 - 42 - Preto/Branco","05/04/2024 16:18:42","7909131340005","","A","189.89","0.00","92.03","92.03","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",2,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:09:27.657+00","2025-04-01 16:56:28.935+00"
"807069178","RA03530001-43-7","Tênis Rainha Mont Car II Masculino RA03530001 - 43 - Preto/Branco","05/04/2024 16:18:42","7909131340012","","A","189.89","0.00","92.03","92.03","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:10:00.599+00","2025-04-01 16:56:29.782+00"
"807069183","RA03530001-44-8","Tênis Rainha Mont Car II Masculino RA03530001 - 44 - Preto/Branco","05/04/2024 16:18:42","7909131340029","","A","189.89","0.00","92.03","92.03","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:10:02.266+00","2025-04-01 16:56:30.556+00"
"807069187","RA03300001-38-1","Tênis Rainha Castle II Masculino RA03300001 - 38 - Preto/Branco","05/04/2024 16:18:42","7909131344249","","A","229.90","0.00","111.44","111.44","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",2,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:07:15.961+00","2025-04-01 16:52:20.892+00"
"807069190","RA03300001-39-2","Tênis Rainha Castle II Masculino RA03300001 - 39 - Preto/Branco","05/04/2024 16:18:43","7909131344256","","A","229.90","0.00","111.44","111.44","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",3,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:07:16.708+00","2025-04-01 16:52:21.697+00"
"807069193","RA03300001-40-3","Tênis Rainha Castle II Masculino RA03300001 - 40 - Preto/Branco","05/04/2024 16:18:43","7909131344263","","A","229.90","0.00","111.44","111.44","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",2,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:07:17.723+00","2025-04-01 16:52:22.53+00"
"807069196","RA03300001-41-4","Tênis Rainha Castle II Masculino RA03300001 - 41 - Preto/Branco","05/04/2024 16:18:43","7909131344270","","A","229.90","0.00","111.43","111.43","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:07:18.748+00","2025-04-01 16:52:23.33+00"
"807069199","RA03300001-42-5","Tênis Rainha Castle II Masculino RA03300001 - 42 - Preto/Branco","05/04/2024 16:18:43","7909131344287","","A","229.90","0.00","111.44","111.44","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:07:19.893+00","2025-04-01 16:52:24.175+00"
"807069202","RA03300001-43-6","Tênis Rainha Castle II Masculino RA03300001 - 43 - Preto/Branco","05/04/2024 16:18:43","7909131344294","","A","229.90","0.00","111.43","111.43","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:07:21.039+00","2025-04-01 16:52:24.964+00"
"807069205","RA03300001-44-7","Tênis Rainha Castle II Masculino RA03300001 - 44 - Preto/Branco","05/04/2024 16:18:43","7909131344300","","A","229.90","0.00","111.43","111.43","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:07:21.885+00","2025-04-01 16:52:25.77+00"
"807069208","RA03300002-34-1","Tênis Rainha Castle II Unissex RA03300002 - 34 - Branco/Preto","05/04/2024 16:18:43","7909131344317","","A","229.90","0.00","111.43","111.43","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",0,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:07:23.504+00","2025-04-01 16:52:27.371+00"
"807069211","RA03300002-35-2","Tênis Rainha Castle II Unissex RA03300002 - 35 - Branco/Preto","05/04/2024 16:18:44","7909131344324","","A","229.90","0.00","108.66","108.66","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",6,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:07:24.429+00","2025-04-01 16:52:28.154+00"
"807069214","RA03300002-36-3","Tênis Rainha Castle II Unissex RA03300002 - 36 - Branco/Preto","05/04/2024 16:18:44","7909131344331","","A","229.90","0.00","108.66","108.66","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",2,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:07:25.43+00","2025-04-01 16:52:28.943+00"
"807069217","RA03300002-37-4","Tênis Rainha Castle II Unissex RA03300002 - 37 - Branco/Preto","05/04/2024 16:18:44","7909131344348","","A","229.90","0.00","108.66","108.66","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",5,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:07:26.24+00","2025-04-01 16:52:59.926+00"
"807069220","RA03300002-38-5","Tênis Rainha Castle II Unissex RA03300002 - 38 - Branco/Preto","05/04/2024 16:18:44","7909131344355","","A","229.90","0.00","108.66","108.66","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",8,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:07:27.032+00","2025-04-01 16:53:02.055+00"
"807069223","RA03300002-39-6","Tênis Rainha Castle II Unissex RA03300002 - 39 - Branco/Preto","05/04/2024 16:18:44","7909131344362","","A","229.90","0.00","108.66","108.66","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",9,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:07:27.861+00","2025-04-01 16:53:03.156+00"
"807069226","RA03300002-40-7","Tênis Rainha Castle II Unissex RA03300002 - 40 - Branco/Preto","05/04/2024 16:18:44","7909131344379","","A","229.90","0.00","108.66","108.66","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",2,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:07:28.676+00","2025-04-01 16:53:04.276+00"
"807069229","RA03300002-41-8","Tênis Rainha Castle II Unissex RA03300002 - 41 - Branco/Preto","05/04/2024 16:18:45","7909131344386","","A","229.90","0.00","108.66","109.35","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:07:29.413+00","2025-04-01 16:53:05.118+00"
"807069232","RA03300002-42-9","Tênis Rainha Castle II Unissex RA03300002 - 42 - Branco/Preto","05/04/2024 16:18:45","7909131344393","","A","229.90","0.00","108.66","108.66","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:07:30.259+00","2025-04-01 16:53:06.171+00"
"807069235","RA03300002-43-10","Tênis Rainha Castle II Unissex RA03300002 - 43 - Branco/Preto","05/04/2024 16:18:45","7909131344409","","A","229.90","0.00","111.43","111.43","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"MASCULINO >> TÊNIS CASUAL","Rainha","2024-07-19 14:08:00.812+00","2025-04-01 16:53:07.152+00"
"807069238","RA02670011-34-1","Tênis Rainha Fire Feminino RA02670011 - 34 - Preto/Azul","05/04/2024 16:18:45","7909131350752","","A","189.90","0.00","87.20","87.20","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",1,"FEMININO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:08:29.798+00","2025-04-01 16:54:28.587+00"
"807069241","RA02670011-35-2","Tênis Rainha Fire Feminino RA02670011 - 35 - Preto/Azul","05/04/2024 16:18:45","7909131350769","","A","189.90","0.00","85.04","85.76","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",6,"FEMININO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:08:30.623+00","2025-04-01 16:54:59.68+00"
"807069244","RA02670011-36-3","Tênis Rainha Fire Feminino RA02670011 - 36 - Preto/Azul","05/04/2024 16:18:45","7909131350776","","A","189.90","0.00","85.04","85.04","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",10,"FEMININO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:09:00.404+00","2025-04-01 16:55:01.517+00"
"807069247","RA02670011-37-4","Tênis Rainha Fire Feminino RA02670011 - 37 - Preto/Azul","05/04/2024 16:18:46","7909131350783","","A","189.90","0.00","85.04","85.04","PR","V",NULL,"0.00","1","TOPSHOES INDUSTRIA DE CALCADOS SA",10,"FEMININO >> TÊNIS CORRIDA","Rainha","2024-07-19 14:09:01.973+00","2025-04-01 16:55:02.301+00"
